idKlienta;imie;nazwisko;idKategorii_FK
10995;Adam;Miernik;2
10996;Tomasz;Pietrzak;3
10997;Nina;Mazur;4
10998;Patryk;Pocztarek;3
10999;Kamil;Juda;3
11000;Julian;Juda;2
11001;Klaudiusz;Gita;3
11002;Piotr;Sikora;3
11003;Tomasz;Juda;1
11004;Kamil;Wojniak;2
11005;Adam;Miernik;3
11006;Karol;Kowalski;3
11007;Kamil;Pocztarek;3
11008;Wojciech;Duda;2
11009;Klaudiusz;Gita;3
11010;Kacper;Pietrzak;3
11011;Patryk;Duda;4
11012;Karolina;Miernik;3
11013;Tomasz;Pocztarek;3
11014;Piotr;Gita;3
11015;Paulina;Sikora;3
11016;Nina;Juda;3
11017;Kamil;Pietrzak;2
11018;Wojciech;Nowak;3
11019;Paulina;Pocztarek;3
11020;Janina;Pietrzak;2
11021;Kacper;Kowalski;2
11022;Agata;Szramowiat;3
11023;Agata;Mazur;5
11024;Karol;Pawlak;2
11025;Klaudiusz;Gajda;1
11026;Magdalena;Miernik;3
11027;Patryk;Juda;5
11028;Klaudiusz;Sikora;4
11029;Wojciech;Gajda;2
11030;Agata;Nowak;3
11031;Agata;Kowalski;3
11032;Wojciech;Kowalski;2
11033;Kamil;Sikora;4
11034;Bartosz;Gita;3
11035;Adam;Pawlak;4
11036;Piotr;Pawlak;3
11037;Klaudiusz;Lampa;3
11038;Magdalena;Kowalski;1
11039;Nina;Juda;2
11040;Kacper;Pocztarek;3
11041;Kacper;Nowak;2
11042;Kamil;Kowalski;3
11043;Kamil;Szramowiat;3
11044;Patryk;Lampa;2
11045;Agata;Sikora;3
11046;Janina;Lampa;1
11047;Karolina;Szramowiat;3
11048;Bartosz;Pocztarek;1
11049;Julian;Sikora;4
11050;Magdalena;Sikora;3
11051;Tomasz;Wojniak;4
11052;Bartosz;Sikora;2
11053;Bartosz;Pocztarek;2
11054;Karolina;Gajda;1
11055;Bartosz;Mazur;2
11056;Patryk;Juda;2
11057;Piotr;Pietrzak;1
11058;Wojciech;Wojniak;5
11059;Karol;Sztreker;1
11060;Karol;Szramowiat;3
11061;Janina;Pocztarek;3
11062;Paulina;Pocztarek;1
11063;Paulina;Duda;3
11064;Wojciech;Miernik;3
11065;Paulina;Gita;2
11066;Bartosz;Wojniak;3
11067;Klaudiusz;Miernik;3
11068;Adam;Gajda;3
11069;Magdalena;Szramowiat;5
11070;Janina;Gita;4
11071;Janina;Pocztarek;3
11072;Nina;Kowalski;1
11073;Karolina;Gita;5
11074;Janina;Wojniak;3
11075;Wojciech;Mazur;1
11076;Nina;Sztreker;3
11077;Nina;Wieczorek;3
11078;Tomasz;Mazur;3
11079;Karol;Gita;1
11080;Bartosz;Szramowiat;1
11081;Adam;Nowak;1
11082;Paulina;Duda;3
11083;Adam;Miernik;3
11084;Janina;Duda;5
11085;Wojciech;Gajda;3
11086;Kacper;Duda;3
11087;Kamil;Pawlak;3
11088;Julian;Sztreker;2
11089;Adam;Wieczorek;2
11090;Paulina;Kowalski;2
11091;Kacper;Kowalski;4
11092;Paulina;Juda;3
11093;Bartosz;Miernik;3
11094;Piotr;Wieczorek;2
11095;Karol;Pietrzak;1
11096;Nina;Pawlak;4
11097;Adam;Lampa;3
11098;Karol;Gita;1
11099;Tomasz;Szramowiat;1
11100;Paulina;Pietrzak;3
11101;Agata;Sztreker;2
11102;Adam;Pocztarek;3
11103;Kacper;Miernik;3
11104;Klaudiusz;Sztreker;3
11105;Janina;Pawlak;4
11106;Janina;Wieczorek;3
11107;Adam;Wojniak;3
11108;Adam;Pietrzak;4
11109;Piotr;Kowalski;2
11110;Nina;Pocztarek;4
11111;Magdalena;Wojniak;3
11112;Karol;Duda;5
11113;Janina;Lampa;2
11114;Kacper;Miernik;2
11115;Julian;Szramowiat;1
11116;Adam;Sztreker;5
11117;Agata;Sztreker;3
11118;Wojciech;Sikora;3
11119;Adam;Nowak;1
11120;Patryk;Wieczorek;2
11121;Klaudiusz;Nowak;3
11122;Piotr;Kowalski;2
11123;Patryk;Sikora;3
11124;Karolina;Sikora;1
11125;Wojciech;Pocztarek;3
11126;Wojciech;Nowak;5
11127;Kamil;Duda;1
11128;Paulina;Miernik;3
11129;Wojciech;Juda;3
11130;Kacper;Wojniak;3
11131;Magdalena;Gajda;3
11132;Kacper;Miernik;1
11133;Magdalena;Lampa;2
11134;Paulina;Pietrzak;3
11135;Karol;Gita;3
11136;Agata;Mazur;1
11137;Nina;Duda;5
11138;Nina;Pocztarek;2
11139;Adam;Wieczorek;3
11140;Nina;Sikora;3
11141;Kamil;Pocztarek;3
11142;Karol;Pietrzak;3
11143;Magdalena;Lampa;3
11144;Nina;Wojniak;3
11145;Bartosz;Gajda;1
11146;Patryk;Gajda;3
11147;Patryk;Juda;2
11148;Klaudiusz;Gajda;3
11149;Piotr;Pawlak;2
11150;Bartosz;Wieczorek;3
11151;Magdalena;Duda;3
11152;Karolina;Gita;3
11153;Kamil;Wieczorek;1
11154;Magdalena;Wojniak;3
11155;Janina;Sikora;3
11156;Tomasz;Pocztarek;2
11157;Julian;Wieczorek;3
11158;Adam;Sikora;2
11159;Adam;Duda;2
11160;Adam;Wieczorek;3
11161;Adam;Gita;3
11162;Julian;Gita;3
11163;Bartosz;Duda;3
11164;Piotr;Mazur;5
11165;Piotr;Nowak;3
11166;Bartosz;Gajda;1
11167;Nina;Gita;3
11168;Nina;Sikora;2
11169;Piotr;Mazur;3
11170;Julian;Pietrzak;5
11171;Karol;Szramowiat;2
11172;Bartosz;Szramowiat;1
11173;Adam;Lampa;5
11174;Nina;Pawlak;3
11175;Patryk;Wieczorek;3
11176;Patryk;Pawlak;3
11177;Kamil;Pietrzak;1
11178;Karolina;Kowalski;1
11179;Karolina;Pietrzak;3
11180;Patryk;Duda;3
11181;Adam;Sztreker;3
11182;Bartosz;Kowalski;5
11183;Agata;Szramowiat;3
11184;Patryk;Pietrzak;3
11185;Paulina;Pocztarek;3
11186;Adam;Juda;1
11187;Magdalena;Wojniak;5
11188;Kacper;Nowak;1
11189;Karolina;Duda;5
11190;Karol;Lampa;3
11191;Piotr;Miernik;1
11192;Magdalena;Kowalski;3
11193;Magdalena;Wojniak;3
11194;Adam;Pawlak;3
11195;Julian;Mazur;2
11196;Agata;Sztreker;3
11197;Julian;Kowalski;2
11198;Bartosz;Wojniak;3
11199;Adam;Wieczorek;3
11200;Wojciech;Lampa;3
11201;Janina;Nowak;2
11202;Magdalena;Mazur;3
11203;Bartosz;Sikora;4
11204;Agata;Pocztarek;5
11205;Klaudiusz;Juda;1
11206;Karolina;Sikora;5
11207;Tomasz;Pawlak;5
11208;Kamil;Sztreker;3
11209;Janina;Juda;3
11210;Tomasz;Nowak;3
11211;Paulina;Juda;3
11212;Adam;Pawlak;1
11213;Agata;Pocztarek;3
11214;Agata;Wieczorek;3
11215;Patryk;Gajda;1
11216;Janina;Kowalski;4
11217;Kamil;Mazur;1
11218;Nina;Gita;2
11219;Tomasz;Gajda;2
11220;Tomasz;Kowalski;3
11221;Janina;Szramowiat;3
11222;Agata;Duda;1
11223;Janina;Miernik;1
11224;Klaudiusz;Pawlak;1
11225;Klaudiusz;Pocztarek;4
11226;Karolina;Szramowiat;3
11227;Tomasz;Szramowiat;2
11228;Bartosz;Szramowiat;3
11229;Bartosz;Miernik;3
11230;Agata;Kowalski;4
11231;Paulina;Gajda;3
11232;Julian;Juda;3
11233;Kacper;Gita;2
11234;Julian;Szramowiat;3
11235;Nina;Duda;5
11236;Nina;Pawlak;3
11237;Agata;Sztreker;3
11238;Paulina;Mazur;3
11239;Patryk;Pietrzak;3
11240;Karolina;Pietrzak;3
11241;Karolina;Miernik;2
11242;Julian;Wojniak;5
11243;Tomasz;Mazur;4
11244;Patryk;Pocztarek;3
11245;Karolina;Sikora;3
11246;Paulina;Pietrzak;3
11247;Tomasz;Pietrzak;5
11248;Julian;Mazur;1
11249;Agata;Szramowiat;3
11250;Karolina;Pietrzak;2
11251;Piotr;Wieczorek;2
11252;Magdalena;Pawlak;4
11253;Janina;Gajda;1
11254;Kacper;Lampa;3
11255;Wojciech;Pawlak;5
11256;Paulina;Pietrzak;2
11257;Kamil;Nowak;3
11258;Patryk;Nowak;3
11259;Adam;Miernik;4
11260;Wojciech;Gita;1
11261;Agata;Pocztarek;3
11262;Magdalena;Sikora;2
11263;Karol;Nowak;3
11264;Tomasz;Pawlak;1
11265;Tomasz;Sztreker;4
11266;Agata;Gita;4
11267;Kamil;Sztreker;2
11268;Piotr;Juda;2
11269;Janina;Gita;2
11270;Karol;Wieczorek;1
11271;Julian;Juda;4
11272;Wojciech;Juda;3
11273;Klaudiusz;Juda;3
11274;Patryk;Sztreker;3
11275;Bartosz;Szramowiat;4
11276;Adam;Szramowiat;3
11277;Agata;Gajda;3
11278;Klaudiusz;Pocztarek;3
11279;Nina;Nowak;1
11280;Janina;Sikora;2
11281;Kacper;Mazur;3
11282;Piotr;Duda;3
11283;Adam;Pawlak;1
11284;Kamil;Sztreker;3
11285;Klaudiusz;Szramowiat;3
11286;Klaudiusz;Szramowiat;2
11287;Adam;Juda;3
11288;Julian;Miernik;2
11289;Julian;Gajda;1
11290;Magdalena;Duda;2
11291;Magdalena;Kowalski;1
11292;Kamil;Sztreker;3
11293;Kacper;Nowak;2
11294;Kacper;Wojniak;2
11295;Magdalena;Sikora;3
11296;Patryk;Pocztarek;3
11297;Patryk;Nowak;1
11298;Kacper;Lampa;1
11299;Karolina;Miernik;3
11300;Janina;Sztreker;3
11301;Paulina;Szramowiat;3
11302;Julian;Kowalski;2
11303;Karol;Kowalski;3
11304;Tomasz;Juda;2
11305;Kacper;Gita;3
11306;Janina;Pocztarek;2
11307;Piotr;Pietrzak;3
11308;Kamil;Lampa;3
11309;Janina;Gajda;1
11310;Nina;Pocztarek;2
11311;Nina;Wieczorek;1
11312;Karol;Juda;4
11313;Piotr;Pietrzak;3
11314;Agata;Juda;3
11315;Klaudiusz;Pawlak;3
11316;Wojciech;Szramowiat;1
11317;Karol;Mazur;3
11318;Bartosz;Nowak;3
11319;Patryk;Sztreker;3
11320;Kacper;Pawlak;3
11321;Janina;Duda;1
11322;Agata;Nowak;2
11323;Karolina;Kowalski;5
11324;Magdalena;Nowak;3
11325;Patryk;Sztreker;3
11326;Paulina;Sikora;3
11327;Agata;Sikora;3
11328;Kacper;Kowalski;2
11329;Wojciech;Sztreker;1
11330;Tomasz;Miernik;3
11331;Patryk;Pietrzak;3
11332;Janina;Szramowiat;3
11333;Karol;Wieczorek;1
11334;Adam;Sikora;2
11335;Adam;Nowak;2
11336;Julian;Wojniak;1
11337;Adam;Kowalski;3
11338;Adam;Pietrzak;2
11339;Nina;Pocztarek;3
11340;Kacper;Nowak;2
11341;Janina;Nowak;3
11342;Agata;Sztreker;3
11343;Wojciech;Gita;1
11344;Paulina;Sikora;3
11345;Agata;Gita;3
11346;Karol;Pawlak;3
11347;Kacper;Nowak;4
11348;Magdalena;Duda;2
11349;Paulina;Pocztarek;3
11350;Kamil;Sztreker;3
11351;Magdalena;Duda;4
11352;Nina;Miernik;3
11353;Magdalena;Gajda;1
11354;Karol;Lampa;1
11355;Janina;Juda;4
11356;Paulina;Kowalski;2
11357;Kamil;Duda;3
11358;Kacper;Mazur;4
11359;Patryk;Wojniak;1
11360;Kamil;Szramowiat;3
11361;Karolina;Gajda;3
11362;Julian;Szramowiat;3
11363;Karol;Wojniak;4
11364;Bartosz;Juda;3
11365;Bartosz;Pocztarek;4
11366;Magdalena;Gita;1
11367;Wojciech;Duda;2
11368;Adam;Gajda;2
11369;Paulina;Duda;4
11370;Wojciech;Duda;3
11371;Kamil;Pocztarek;1
11372;Patryk;Gita;1
11373;Kamil;Wojniak;3
11374;Kamil;Sztreker;1
11375;Nina;Sztreker;2
11376;Karol;Pietrzak;2
11377;Julian;Mazur;3
11378;Bartosz;Kowalski;5
11379;Kacper;Gita;1
11380;Bartosz;Sikora;3
11381;Magdalena;Sikora;4
11382;Magdalena;Lampa;1
11383;Adam;Miernik;2
11384;Kacper;Pocztarek;1
11385;Kacper;Juda;3
11386;Nina;Mazur;3
11387;Julian;Duda;3
11388;Magdalena;Kowalski;2
11389;Kamil;Pietrzak;3
11390;Julian;Wojniak;2
11391;Nina;Duda;3
11392;Paulina;Kowalski;3
11393;Magdalena;Kowalski;3
11394;Karolina;Kowalski;1
11395;Agata;Gita;3
11396;Tomasz;Pietrzak;2
11397;Julian;Juda;4
11398;Wojciech;Kowalski;1
11399;Kacper;Miernik;3
11400;Agata;Wieczorek;2
11401;Klaudiusz;Wieczorek;5
11402;Paulina;Pocztarek;1
11403;Kamil;Wojniak;1
11404;Patryk;Sikora;3
11405;Nina;Nowak;3
11406;Patryk;Wieczorek;3
11407;Kacper;Lampa;3
11408;Julian;Gita;1
11409;Paulina;Mazur;3
11410;Bartosz;Gajda;1
11411;Karolina;Pocztarek;3
11412;Tomasz;Lampa;2
11413;Julian;Miernik;1
11414;Tomasz;Mazur;3
11415;Kacper;Wieczorek;1
11416;Piotr;Gita;1
11417;Patryk;Sikora;3
11418;Agata;Wieczorek;3
11419;Klaudiusz;Nowak;3
11420;Paulina;Mazur;1
11421;Adam;Pawlak;2
11422;Nina;Pocztarek;1
11423;Kacper;Lampa;1
11424;Karolina;Sztreker;3
11425;Piotr;Lampa;2
11426;Julian;Gita;2
11427;Kacper;Wojniak;3
11428;Wojciech;Wojniak;2
11429;Agata;Pawlak;3
11430;Kacper;Sikora;3
11431;Patryk;Pocztarek;3
11432;Kacper;Duda;4
11433;Kamil;Juda;2
11434;Kacper;Wieczorek;3
11435;Kacper;Wojniak;4
11436;Klaudiusz;Pietrzak;2
11437;Kamil;Mazur;2
11438;Karol;Pawlak;3
11439;Kamil;Lampa;3
11440;Julian;Kowalski;2
11441;Wojciech;Mazur;3
11442;Kamil;Wieczorek;5
11443;Nina;Pietrzak;3
11444;Janina;Nowak;1
11445;Klaudiusz;Duda;2
11446;Kacper;Gita;2
11447;Karolina;Wojniak;2
11448;Tomasz;Pocztarek;5
11449;Karol;Gita;2
11450;Julian;Duda;2
11451;Kamil;Juda;1
11452;Wojciech;Miernik;2
11453;Kamil;Juda;4
11454;Kacper;Lampa;1
11455;Agata;Duda;2
11456;Paulina;Sztreker;2
11457;Bartosz;Wieczorek;3
11458;Janina;Gita;3
11459;Kamil;Sztreker;1
11460;Piotr;Pietrzak;3
11461;Karolina;Pawlak;3
11462;Adam;Sikora;3
11463;Magdalena;Wieczorek;5
11464;Agata;Sikora;4
11465;Karolina;Pocztarek;3
11466;Janina;Wojniak;3
11467;Bartosz;Sikora;3
11468;Kacper;Sikora;3
11469;Tomasz;Wojniak;3
11470;Wojciech;Wojniak;3
11471;Janina;Gajda;2
11472;Agata;Wieczorek;3
11473;Agata;Gita;3
11474;Tomasz;Juda;3
11475;Patryk;Pocztarek;1
11476;Magdalena;Juda;3
11477;Piotr;Pocztarek;4
11478;Karol;Juda;1
11479;Kacper;Wojniak;2
11480;Adam;Nowak;1
11481;Nina;Szramowiat;3
11482;Patryk;Juda;3
11483;Wojciech;Pawlak;3
11484;Agata;Miernik;1
11485;Klaudiusz;Duda;1
11486;Tomasz;Wojniak;2
11487;Wojciech;Gita;1
11488;Klaudiusz;Miernik;3
11489;Paulina;Pietrzak;1
11490;Karol;Sikora;4
11491;Adam;Kowalski;3
11492;Piotr;Szramowiat;5
11493;Kacper;Wojniak;3
11494;Julian;Pocztarek;2
11495;Agata;Lampa;5
11496;Kamil;Szramowiat;3
11497;Wojciech;Nowak;1
11498;Wojciech;Miernik;4
11499;Magdalena;Szramowiat;3
11500;Nina;Wojniak;3
11501;Patryk;Szramowiat;1
11502;Wojciech;Sikora;1
11503;Karol;Lampa;1
11504;Bartosz;Mazur;3
11505;Piotr;Miernik;3
11506;Wojciech;Kowalski;2
11507;Karol;Pietrzak;2
11508;Piotr;Pawlak;3
11509;Patryk;Pietrzak;3
11510;Nina;Szramowiat;2
11511;Klaudiusz;Szramowiat;2
11512;Kamil;Gajda;2
11513;Julian;Nowak;3
11514;Janina;Pietrzak;2
11515;Tomasz;Szramowiat;1
11516;Magdalena;Wojniak;1
11517;Julian;Pocztarek;3
11518;Magdalena;Lampa;1
11519;Wojciech;Gita;2
11520;Janina;Pawlak;3
11521;Kamil;Lampa;3
11522;Bartosz;Miernik;2
11523;Adam;Juda;2
11524;Bartosz;Miernik;3
11525;Adam;Mazur;5
11526;Adam;Pawlak;3
11527;Piotr;Duda;1
11528;Paulina;Wieczorek;2
11529;Tomasz;Wojniak;1
11530;Patryk;Juda;1
11531;Magdalena;Lampa;3
11532;Tomasz;Wojniak;3
11533;Magdalena;Duda;2
11534;Agata;Szramowiat;1
11535;Piotr;Pietrzak;1
11536;Bartosz;Pietrzak;2
11537;Klaudiusz;Nowak;1
11538;Piotr;Kowalski;2
11539;Patryk;Pietrzak;3
11540;Agata;Juda;3
11541;Karol;Wieczorek;3
11542;Adam;Gajda;3
11543;Adam;Nowak;3
11544;Julian;Sztreker;2
11545;Karol;Lampa;2
11546;Julian;Gita;4
11547;Nina;Sikora;3
11548;Karol;Duda;3
11549;Adam;Gajda;2
11550;Julian;Sikora;2
11551;Kamil;Lampa;3
11552;Nina;Sztreker;1
11553;Kamil;Miernik;3
11554;Kamil;Juda;3
11555;Nina;Pocztarek;3
11556;Janina;Wojniak;3
11557;Karol;Sikora;3
11558;Kacper;Gita;1
11559;Piotr;Sztreker;3
11560;Karolina;Nowak;3
11561;Magdalena;Sikora;1
11562;Wojciech;Pawlak;5
11563;Magdalena;Duda;4
11564;Paulina;Nowak;4
11565;Magdalena;Duda;2
11566;Adam;Duda;4
11567;Julian;Pawlak;3
11568;Karol;Pietrzak;2
11569;Tomasz;Wojniak;2
11570;Janina;Mazur;3
11571;Agata;Pocztarek;3
11572;Piotr;Kowalski;1
11573;Karolina;Duda;3
11574;Kamil;Wieczorek;3
11575;Kamil;Pawlak;2
11576;Adam;Wieczorek;3
11577;Tomasz;Pawlak;2
11578;Adam;Gajda;4
11579;Karol;Gajda;1
11580;Nina;Pocztarek;3
11581;Patryk;Wojniak;4
11582;Janina;Sztreker;3
11583;Klaudiusz;Wieczorek;3
11584;Paulina;Pocztarek;3
11585;Janina;Lampa;3
11586;Kamil;Wojniak;4
11587;Agata;Lampa;2
11588;Tomasz;Wieczorek;4
11589;Janina;Gita;2
11590;Bartosz;Pocztarek;3
11591;Klaudiusz;Sztreker;4
11592;Nina;Juda;2
11593;Wojciech;Pocztarek;3
11594;Bartosz;Juda;1
11595;Piotr;Nowak;3
11596;Paulina;Lampa;1
11597;Paulina;Nowak;4
11598;Bartosz;Miernik;2
11599;Paulina;Sikora;5
11600;Kacper;Wojniak;2
11601;Patryk;Duda;5
11602;Paulina;Mazur;3
11603;Agata;Sztreker;2
11604;Magdalena;Miernik;3
11605;Wojciech;Pocztarek;2
11606;Bartosz;Szramowiat;2
11607;Bartosz;Pocztarek;5
11608;Karol;Lampa;4
11609;Nina;Pietrzak;1
11610;Tomasz;Wojniak;3
11611;Piotr;Pocztarek;2
11612;Janina;Pietrzak;3
11613;Nina;Pawlak;3
11614;Adam;Kowalski;4
11615;Paulina;Juda;3
11616;Kamil;Miernik;3
11617;Nina;Pocztarek;2
11618;Tomasz;Lampa;3
11619;Janina;Juda;1
11620;Nina;Pocztarek;2
11621;Magdalena;Juda;2
11622;Adam;Nowak;1
11623;Kamil;Nowak;3
11624;Wojciech;Gita;3
11625;Kamil;Wieczorek;3
11626;Kamil;Sztreker;2
11627;Patryk;Gajda;3
11628;Bartosz;Miernik;3
11629;Julian;Miernik;2
11630;Kacper;Kowalski;3
11631;Kacper;Miernik;2
11632;Magdalena;Gajda;3
11633;Nina;Szramowiat;1
11634;Karol;Juda;3
11635;Agata;Gajda;3
11636;Karolina;Sztreker;3
11637;Piotr;Duda;2
11638;Patryk;Wieczorek;4
11639;Karolina;Miernik;5
11640;Wojciech;Pawlak;3
11641;Klaudiusz;Lampa;3
11642;Janina;Lampa;3
11643;Kacper;Mazur;4
11644;Patryk;Duda;1
11645;Karol;Sikora;3
11646;Agata;Wojniak;2
11647;Klaudiusz;Wojniak;3
11648;Kacper;Pawlak;3
11649;Patryk;Mazur;5
11650;Bartosz;Gajda;2
11651;Paulina;Sztreker;2
11652;Nina;Szramowiat;3
11653;Paulina;Szramowiat;2
11654;Karolina;Pocztarek;2
11655;Patryk;Pocztarek;4
11656;Julian;Wojniak;3
11657;Paulina;Wieczorek;3
11658;Piotr;Pietrzak;3
11659;Julian;Kowalski;1
11660;Magdalena;Lampa;3
11661;Agata;Gita;3
11662;Tomasz;Juda;3
11663;Kamil;Sikora;3
11664;Kamil;Gita;3
11665;Magdalena;Miernik;2
11666;Kamil;Nowak;2
11667;Karolina;Miernik;3
11668;Julian;Mazur;3
11669;Adam;Nowak;3
11670;Julian;Miernik;1
11671;Bartosz;Pocztarek;2
11672;Nina;Wojniak;3
11673;Piotr;Miernik;1
11674;Bartosz;Wieczorek;3
11675;Karol;Nowak;3
11676;Nina;Gajda;3
11677;Tomasz;Mazur;3
11678;Bartosz;Sikora;3
11679;Janina;Wojniak;3
11680;Patryk;Duda;2
11681;Patryk;Kowalski;3
11682;Paulina;Miernik;3
11683;Adam;Mazur;4
11684;Piotr;Miernik;3
11685;Nina;Pocztarek;4
11686;Tomasz;Kowalski;4
11687;Agata;Wieczorek;3
11688;Tomasz;Lampa;4
11689;Nina;Nowak;3
11690;Nina;Pietrzak;3
11691;Nina;Pocztarek;2
11692;Nina;Wojniak;4
11693;Bartosz;Sikora;3
11694;Nina;Wieczorek;3
11695;Karol;Miernik;5
11696;Adam;Pietrzak;1
11697;Bartosz;Pietrzak;3
11698;Wojciech;Juda;3
11699;Kamil;Pawlak;1
11700;Wojciech;Miernik;1
11701;Karol;Wojniak;1
11702;Karolina;Wieczorek;3
11703;Julian;Mazur;4
11704;Kacper;Miernik;5
11705;Patryk;Duda;5
11706;Karolina;Sikora;1
11707;Magdalena;Miernik;1
11708;Agata;Szramowiat;2
11709;Karolina;Wojniak;3
11710;Patryk;Sztreker;3
11711;Nina;Kowalski;2
11712;Kamil;Kowalski;3
11713;Adam;Gita;2
11714;Julian;Wieczorek;4
11715;Piotr;Gajda;3
11716;Agata;Pietrzak;3
11717;Patryk;Pietrzak;3
11718;Piotr;Gita;2
11719;Julian;Miernik;1
11720;Paulina;Kowalski;2
11721;Janina;Kowalski;3
11722;Kacper;Szramowiat;2
11723;Kacper;Miernik;2
11724;Tomasz;Szramowiat;2
11725;Piotr;Wieczorek;1
11726;Adam;Pietrzak;1
11727;Wojciech;Pawlak;3
11728;Julian;Mazur;3
11729;Karolina;Wojniak;2
11730;Julian;Duda;3
11731;Karolina;Sztreker;3
11732;Kacper;Gajda;4
11733;Agata;Pietrzak;3
11734;Julian;Sztreker;3
11735;Karolina;Miernik;3
11736;Karol;Mazur;2
11737;Adam;Miernik;1
11738;Julian;Juda;3
11739;Nina;Wojniak;3
11740;Adam;Wieczorek;3
11741;Julian;Miernik;2
11742;Magdalena;Sztreker;3
11743;Wojciech;Pietrzak;3
11744;Klaudiusz;Pawlak;3
11745;Piotr;Kowalski;3
11746;Paulina;Szramowiat;1
11747;Janina;Mazur;3
11748;Kamil;Duda;4
11749;Karolina;Miernik;4
11750;Bartosz;Kowalski;4
11751;Nina;Mazur;3
11752;Karol;Sztreker;2
11753;Bartosz;Miernik;3
11754;Agata;Sikora;4
11755;Julian;Wojniak;3
11756;Karol;Gita;4
11757;Agata;Kowalski;4
11758;Nina;Kowalski;5
11759;Klaudiusz;Mazur;2
11760;Adam;Kowalski;3
11761;Tomasz;Sztreker;2
11762;Piotr;Juda;2
11763;Wojciech;Gita;2
11764;Patryk;Duda;4
11765;Adam;Mazur;2
11766;Magdalena;Lampa;1
11767;Tomasz;Gajda;3
11768;Kacper;Pocztarek;5
11769;Kacper;Duda;3
11770;Karol;Sztreker;5
11771;Patryk;Sztreker;3
11772;Wojciech;Wojniak;3
11773;Karol;Juda;4
11774;Piotr;Mazur;3
11775;Nina;Gita;3
11776;Magdalena;Kowalski;3
11777;Janina;Nowak;4
11778;Bartosz;Wieczorek;5
11779;Bartosz;Szramowiat;2
11780;Piotr;Gita;5
11781;Magdalena;Gajda;4
11782;Karol;Mazur;3
11783;Agata;Wojniak;1
11784;Julian;Szramowiat;4
11785;Patryk;Juda;3
11786;Janina;Lampa;3
11787;Klaudiusz;Wojniak;3
11788;Janina;Gita;3
11789;Nina;Pawlak;3
11790;Wojciech;Juda;1
11791;Karolina;Pietrzak;3
11792;Julian;Pawlak;4
11793;Tomasz;Sikora;1
11794;Karolina;Duda;2
11795;Karol;Gita;3
11796;Klaudiusz;Gita;3
11797;Janina;Sztreker;3
11798;Tomasz;Nowak;3
11799;Karolina;Sikora;3
11800;Patryk;Sikora;5
11801;Karolina;Nowak;4
11802;Klaudiusz;Miernik;2
11803;Adam;Sztreker;1
11804;Piotr;Wieczorek;3
11805;Piotr;Pawlak;3
11806;Kamil;Miernik;3
11807;Adam;Pawlak;3
11808;Kacper;Sikora;3
11809;Tomasz;Nowak;5
11810;Kacper;Miernik;2
11811;Patryk;Gita;3
11812;Julian;Mazur;3
11813;Janina;Sztreker;1
11814;Janina;Pawlak;3
11815;Karol;Kowalski;3
11816;Wojciech;Miernik;3
11817;Karolina;Pietrzak;3
11818;Piotr;Pocztarek;3
11819;Karol;Pocztarek;5
11820;Agata;Sikora;1
11821;Janina;Gita;2
11822;Nina;Wojniak;3
11823;Nina;Kowalski;3
11824;Nina;Wojniak;3
11825;Wojciech;Miernik;3
11826;Paulina;Kowalski;3
11827;Adam;Pawlak;3
11828;Janina;Gajda;1
11829;Wojciech;Gajda;3
11830;Agata;Wieczorek;3
11831;Wojciech;Mazur;3
11832;Klaudiusz;Mazur;3
11833;Karol;Sikora;2
11834;Klaudiusz;Gajda;2
11835;Nina;Sztreker;2
11836;Klaudiusz;Mazur;2
11837;Piotr;Kowalski;3
11838;Adam;Gita;3
11839;Kamil;Szramowiat;2
11840;Janina;Gita;2
11841;Wojciech;Nowak;3
11842;Adam;Gita;1
11843;Wojciech;Wieczorek;3
11844;Janina;Sikora;5
11845;Tomasz;Gita;5
11846;Karol;Sztreker;2
11847;Piotr;Wieczorek;3
11848;Kamil;Nowak;1
11849;Klaudiusz;Nowak;3
11850;Karolina;Sikora;3
11851;Agata;Juda;2
11852;Kacper;Pocztarek;1
11853;Kamil;Gajda;4
11854;Karolina;Pocztarek;1
11855;Karol;Duda;2
11856;Bartosz;Szramowiat;3
11857;Julian;Wieczorek;3
11858;Tomasz;Duda;3
11859;Karolina;Mazur;3
11860;Julian;Kowalski;2
11861;Kamil;Wojniak;1
11862;Karol;Wieczorek;3
11863;Paulina;Pawlak;3
11864;Kamil;Pocztarek;2
11865;Patryk;Kowalski;1
11866;Adam;Gita;2
11867;Kacper;Gajda;3
11868;Karol;Wojniak;2
11869;Kamil;Miernik;2
11870;Julian;Wojniak;3
11871;Piotr;Nowak;3
11872;Magdalena;Szramowiat;2
11873;Kamil;Nowak;3
11874;Klaudiusz;Gita;3
11875;Janina;Wojniak;3
11876;Julian;Szramowiat;4
11877;Adam;Gajda;3
11878;Piotr;Kowalski;3
11879;Paulina;Gajda;3
11880;Tomasz;Pawlak;3
11881;Janina;Gajda;3
11882;Klaudiusz;Gajda;3
11883;Magdalena;Pietrzak;2
11884;Piotr;Pietrzak;3
11885;Kamil;Mazur;3
11886;Klaudiusz;Gita;2
11887;Patryk;Pawlak;1
11888;Kacper;Lampa;2
11889;Klaudiusz;Juda;1
11890;Janina;Nowak;3
11891;Wojciech;Juda;3
11892;Karol;Szramowiat;1
11893;Karol;Mazur;2
11894;Karol;Nowak;2
11895;Adam;Mazur;4
